medicion,empresa,tipo_eleccion,anio_medicion,anio_gobierno,eleccion,fecha,partido,sigla,candidato,presidente,categoria,categoria_unificada,valor
Intencion de voto,Factum,Internas,2014,,2014,2014-02-01,Partido Nacional,PN,Jorge Larrañaga,,,,51
Intencion de voto,Factum,Internas,2014,,2014,2014-02-01,Partido Nacional,PN,Luis Lacalle Pou,,,,38
Intencion de voto,Factum,Internas,2014,,2014,2014-02-01,Partido Nacional,PN,Sergio Abreu,,,,8
Intencion de voto,Factum,Internas,2014,,2014,2014-02-01,Partido Nacional,PN,Indecisos,,,,3
Intencion de voto,Factum,Nacional,2013,,2014,2013-12-30,Blanco o anulado,B/A,,,,,6
Intencion de voto,Factum,Nacional,2013,,2014,2013-12-30,Frente Amplio,FA,,,,,41
Intencion de voto,Factum,Nacional,2013,,2014,2013-12-30,No sabe o no contesta,NS/NC,,,,,7
Intencion de voto,Factum,Nacional,2013,,2014,2013-12-30,Partido Colorado,PC,,,,,15
Intencion de voto,Factum,Nacional,2013,,2014,2013-12-30,Partido Independiente,PI,,,,,2
Intencion de voto,Factum,Nacional,2013,,2014,2013-12-30,Partido Nacional,PN,,,,,28
Intencion de voto,Factum,Nacional,2013,,2014,2013-12-30,Unidad Popular,UP,,,,,1
Intencion de voto,Equipos,Nacional,2013,,2014,2013-12-10,Blanco o anulado,B/A,,,,,4
Intencion de voto,Equipos,Nacional,2013,,2014,2013-12-10,Frente Amplio,FA,,,,,44
Intencion de voto,Equipos,Nacional,2013,,2014,2013-12-10,No sabe o no contesta,NS/NC,,,,,11
Intencion de voto,Equipos,Nacional,2013,,2014,2013-12-10,Partido Colorado,PC,,,,,14
Intencion de voto,Equipos,Nacional,2013,,2014,2013-12-10,Partido Independiente,PI,,,,,2
Intencion de voto,Equipos,Nacional,2013,,2014,2013-12-10,Partido Nacional,PN,,,,,25
Intencion de voto,Cifra,Internas,2013,,2014,2013-11-24,Frente Amplio,FA,Tabare Vazquez,,,,78
Intencion de voto,Cifra,Internas,2013,,2014,2013-11-24,Frente Amplio,FA,Constanza Moreira,,,,12
Intencion de voto,Cifra,Internas,2013,,2014,2013-11-24,Frente Amplio,FA,Indecisos y otros,,,,10
Intencion de voto,Cifra,Nacional,2013,,2014,2013-11-24,Frente Amplio,FA,,,,,44
Intencion de voto,Cifra,Nacional,2013,,2014,2013-11-24,"Indecisos, blanco y anulado",I/B/A,,,,,12
Intencion de voto,Cifra,Internas,2013,,2014,2013-11-24,Partido Colorado,PC,Pedro Bordaberry,,,,83
Intencion de voto,Cifra,Internas,2013,,2014,2013-11-24,Partido Colorado,PC,Jose Amorin Batlle,,,,10
Intencion de voto,Cifra,Internas,2013,,2014,2013-11-24,Partido Colorado,PC,Indecisos y otros,,,,7
Intencion de voto,Cifra,Nacional,2013,,2014,2013-11-24,Partido Colorado,PC,,,,,15
Intencion de voto,Cifra,Nacional,2013,,2014,2013-11-24,Partido Independiente,PI,,,,,2
Intencion de voto,Cifra,Internas,2013,,2014,2013-11-24,Partido Nacional,PN,Jorge Larrañaga,,,,48
Intencion de voto,Cifra,Internas,2013,,2014,2013-11-24,Partido Nacional,PN,Luis Lacalle Pou,,,,34
Intencion de voto,Cifra,Internas,2013,,2014,2013-11-24,Partido Nacional,PN,Sergio Abreu,,,,10
Intencion de voto,Cifra,Internas,2013,,2014,2013-11-24,Partido Nacional,PN,Indecisos y otros,,,,8
Intencion de voto,Cifra,Nacional,2013,,2014,2013-11-24,Partido Nacional,PN,,,,,27
Intencion de voto,Factum,Nacional,2013,,2014,2013-11-20,Blanco o anulado,B/A,,,,,6
Intencion de voto,Factum,Nacional,2013,,2014,2013-11-20,Frente Amplio,FA,,,,,41
Intencion de voto,Factum,Nacional,2013,,2014,2013-11-20,No sabe o no contesta,NS/NC,,,,,8
Intencion de voto,Factum,Nacional,2013,,2014,2013-11-20,Partido Colorado,PC,,,,,15
Intencion de voto,Factum,Nacional,2013,,2014,2013-11-20,Partido Independiente,PI,,,,,2
Intencion de voto,Factum,Nacional,2013,,2014,2013-11-20,Partido Nacional,PN,,,,,27
Intencion de voto,Factum,Nacional,2013,,2014,2013-11-20,Unidad Popular,UP,,,,,1
Intencion de voto,Equipos,Nacional,2013,,2014,2013-10-17,Blanco o anulado,B/A,,,,,3
Intencion de voto,Equipos,Nacional,2013,,2014,2013-10-17,Frente Amplio,FA,,,,,44
Intencion de voto,Equipos,Nacional,2013,,2014,2013-10-17,No sabe o no contesta,NS/NC,,,,,11
Intencion de voto,Equipos,Nacional,2013,,2014,2013-10-17,Partido Colorado,PC,,,,,14
Intencion de voto,Equipos,Nacional,2013,,2014,2013-10-17,Partido Independiente,PI,,,,,2
Intencion de voto,Equipos,Nacional,2013,,2014,2013-10-17,Partido Nacional,PN,,,,,26
Evaluacion de gestion presidente,Cifra,,2013,4,,2013-10-13,Frente Amplio,FA,,Mujica,Aprueba,3,45
Evaluacion de gestion presidente,Cifra,,2013,4,,2013-10-13,Frente Amplio,FA,,Mujica,Desaprueba,1,23
Evaluacion de gestion presidente,Cifra,,2013,4,,2013-10-13,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,33
Intencion de voto,Cifra,Nacional,2013,,2014,2013-10-13,Frente Amplio,FA,,,,,45
Intencion de voto,Cifra,Nacional,2013,,2014,2013-10-13,"Indecisos, blanco y anulado",I/B/A,,,,,13
Intencion de voto,Cifra,Nacional,2013,,2014,2013-10-13,Partido Colorado,PC,,,,,15
Intencion de voto,Cifra,Nacional,2013,,2014,2013-10-13,Partido Independiente,PI,,,,,2
Intencion de voto,Cifra,Nacional,2013,,2014,2013-10-13,Partido Nacional,PN,,,,,25
Intencion de voto,Interconsult,Nacional,2013,,2014,2013-10-07,Blanco o anulado,B/A,,,,,6
Intencion de voto,Interconsult,Nacional,2013,,2014,2013-10-07,Frente Amplio,FA,,,,,40
Intencion de voto,Interconsult,Nacional,2013,,2014,2013-10-07,No sabe o no contesta,NS/NC,,,,,13
Intencion de voto,Interconsult,Nacional,2013,,2014,2013-10-07,Partido Colorado,PC,,,,,13
Intencion de voto,Interconsult,Nacional,2013,,2014,2013-10-07,Partido Independiente,PI,,,,,2
Intencion de voto,Interconsult,Nacional,2013,,2014,2013-10-07,Partido Nacional,PN,,,,,26
Intencion de voto,Factum,Nacional,2013,,2014,2013-09-30,Blanco o anulado,B/A,,,,,6
Intencion de voto,Factum,Nacional,2013,,2014,2013-09-30,Frente Amplio,FA,,,,,42
Intencion de voto,Factum,Nacional,2013,,2014,2013-09-30,No sabe o no contesta,NS/NC,,,,,9
Intencion de voto,Factum,Nacional,2013,,2014,2013-09-30,Partido Colorado,PC,,,,,16
Intencion de voto,Factum,Nacional,2013,,2014,2013-09-30,Partido Independiente,PI,,,,,2
Intencion de voto,Factum,Nacional,2013,,2014,2013-09-30,Partido Nacional,PN,,,,,25
Intencion de voto,Factum,Nacional,2013,,2014,2013-09-30,Unidad Popular,UP,,,,,1
Evaluacion de gestion presidente,Cifra,,2013,4,,2013-08-24,Frente Amplio,FA,,Mujica,Aprueba,3,45
Evaluacion de gestion presidente,Cifra,,2013,4,,2013-08-24,Frente Amplio,FA,,Mujica,Desaprueba,1,35
Evaluacion de gestion presidente,Cifra,,2013,4,,2013-08-24,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,20
Intencion de voto,Cifra,Nacional,2013,,2014,2013-08-24,Frente Amplio,FA,,,,,46
Intencion de voto,Cifra,Nacional,2013,,2014,2013-08-24,"Indecisos, blanco y anulado",I/B/A,,,,,10
Intencion de voto,Cifra,Nacional,2013,,2014,2013-08-24,Partido Colorado,PC,,,,,15
Intencion de voto,Cifra,Nacional,2013,,2014,2013-08-24,Partido Independiente,PI,,,,,2
Intencion de voto,Cifra,Nacional,2013,,2014,2013-08-24,Partido Nacional,PN,,,,,27
Evaluacion de gestion presidente,Equipos,,2013,4,,2013-08-01,Frente Amplio,FA,,Mujica,Aprueba,3,38
Evaluacion de gestion presidente,Equipos,,2013,4,,2013-08-01,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,22
Evaluacion de gestion presidente,Equipos,,2013,4,,2013-08-01,Frente Amplio,FA,,Mujica,Desaprueba,1,40
Intencion de voto,Interconsult,Nacional,2013,,2014,2013-07-29,Blanco o anulado,B/A,,,,,6
Intencion de voto,Interconsult,Nacional,2013,,2014,2013-07-29,Frente Amplio,FA,,,,,41
Intencion de voto,Interconsult,Nacional,2013,,2014,2013-07-29,No sabe o no contesta,NS/NC,,,,,11
Intencion de voto,Interconsult,Nacional,2013,,2014,2013-07-29,Partido Colorado,PC,,,,,14
Intencion de voto,Interconsult,Nacional,2013,,2014,2013-07-29,Partido Independiente,PI,,,,,2
Intencion de voto,Interconsult,Nacional,2013,,2014,2013-07-29,Partido Nacional,PN,,,,,26
Intencion de voto,Cifra,Nacional,2013,,2014,2013-07-21,Frente Amplio,FA,,,,,43
Intencion de voto,Cifra,Nacional,2013,,2014,2013-07-21,"Indecisos, blanco y anulado",I/B/A,,,,,16
Intencion de voto,Cifra,Nacional,2013,,2014,2013-07-21,Partido Colorado,PC,,,,,14
Intencion de voto,Cifra,Nacional,2013,,2014,2013-07-21,Partido Independiente,PI,,,,,2
Intencion de voto,Cifra,Nacional,2013,,2014,2013-07-21,Partido Nacional,PN,,,,,25
Intencion de voto,Radar,Nacional,2013,,2014,2013-07-18,Frente Amplio,FA,,,,,38
Intencion de voto,Radar,Nacional,2013,,2014,2013-07-18,Partido Nacional,PN,,,,,23
Intencion de voto,Radar,Nacional,2013,,2014,2013-07-18,Partido Colorado,PC,,,,,14
Intencion de voto,Radar,Nacional,2013,,2014,2013-07-18,Partido Independiente,PI,,,,,3
Intencion de voto,Radar,Nacional,2013,,2014,2013-07-18,Unidad Popular,UP,,,,,1
Intencion de voto,Radar,Nacional,2013,,2014,2013-07-18,No sabe o no contesta,NS/NC,,,,,13
Intencion de voto,Radar,Nacional,2013,,2014,2013-07-18,Blanco o anulado,B/A,,,,,9
Intencion de voto,Factum,Nacional,2013,,2014,2013-06-30,Blanco o anulado,B/A,,,,,7
Intencion de voto,Factum,Nacional,2013,,2014,2013-06-30,Frente Amplio,FA,,,,,44
Intencion de voto,Factum,Nacional,2013,,2014,2013-06-30,No sabe o no contesta,NS/NC,,,,,7
Intencion de voto,Factum,Nacional,2013,,2014,2013-06-30,Partido Colorado,PC,,,,,15
Intencion de voto,Factum,Nacional,2013,,2014,2013-06-30,Partido Independiente,PI,,,,,2
Intencion de voto,Factum,Nacional,2013,,2014,2013-06-30,Partido Nacional,PN,,,,,24
Intencion de voto,Factum,Nacional,2013,,2014,2013-06-30,Unidad Popular,UP,,,,,1
Intencion de voto,Cifra,Nacional,2013,,2014,2013-06-09,Frente Amplio,FA,,,,,45
Intencion de voto,Cifra,Nacional,2013,,2014,2013-06-09,"Indecisos, blanco y anulado",I/B/A,,,,,15
Intencion de voto,Cifra,Nacional,2013,,2014,2013-06-09,Partido Colorado,PC,,,,,15
Intencion de voto,Cifra,Nacional,2013,,2014,2013-06-09,Partido Independiente,PI,,,,,2
Intencion de voto,Cifra,Nacional,2013,,2014,2013-06-09,Partido Nacional,PN,,,,,23
Evaluacion de gestion presidente,Equipos,,2013,4,,2013-06-01,Frente Amplio,FA,,Mujica,Aprueba,3,42
Evaluacion de gestion presidente,Equipos,,2013,4,,2013-06-01,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,26
Evaluacion de gestion presidente,Equipos,,2013,4,,2013-06-01,Frente Amplio,FA,,Mujica,Desaprueba,1,31
Evaluacion de gestion presidente,Equipos,,2013,4,,2013-06-01,Frente Amplio,FA,,Mujica,No sabe o no contesta,0,1
Evaluacion de gestion presidente,Equipos,,2013,4,,2013-04-01,Frente Amplio,FA,,Mujica,Aprueba,3,43
Evaluacion de gestion presidente,Equipos,,2013,4,,2013-04-01,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,23
Evaluacion de gestion presidente,Equipos,,2013,4,,2013-04-01,Frente Amplio,FA,,Mujica,Desaprueba,1,33
Evaluacion de gestion presidente,Equipos,,2013,4,,2013-04-01,Frente Amplio,FA,,Mujica,No sabe o no contesta,0,1
Intencion de voto,Factum,Nacional,2013,,2014,2013-03-30,Blanco o anulado,B/A,,,,,8
Intencion de voto,Factum,Nacional,2013,,2014,2013-03-30,Frente Amplio,FA,,,,,43
Intencion de voto,Factum,Nacional,2013,,2014,2013-03-30,No sabe o no contesta,NS/NC,,,,,8
Intencion de voto,Factum,Nacional,2013,,2014,2013-03-30,Partido Colorado,PC,,,,,16
Intencion de voto,Factum,Nacional,2013,,2014,2013-03-30,Partido Independiente,PI,,,,,2
Intencion de voto,Factum,Nacional,2013,,2014,2013-03-30,Partido Nacional,PN,,,,,23
Evaluacion de gestion presidente,Cifra,,2013,4,,2013-03-03,Frente Amplio,FA,,Mujica,Aprueba,3,47
Evaluacion de gestion presidente,Cifra,,2013,4,,2013-03-03,Frente Amplio,FA,,Mujica,Desaprueba,1,30
Evaluacion de gestion presidente,Cifra,,2013,4,,2013-03-03,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,24
Intencion de voto,Cifra,Nacional,2013,,2014,2013-03-03,Frente Amplio,FA,,,,,42
Intencion de voto,Cifra,Nacional,2013,,2014,2013-03-03,"Indecisos, blanco y anulado",I/B/A,,,,,16
Intencion de voto,Cifra,Nacional,2013,,2014,2013-03-03,Partido Colorado,PC,,,,,16
Intencion de voto,Cifra,Nacional,2013,,2014,2013-03-03,Partido Independiente,PI,,,,,1
Intencion de voto,Cifra,Nacional,2013,,2014,2013-03-03,Partido Nacional,PN,,,,,25
Evaluacion de gestion presidente,Equipos,,2013,4,,2013-02-01,Frente Amplio,FA,,Mujica,Aprueba,3,44
Evaluacion de gestion presidente,Equipos,,2013,4,,2013-02-01,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,19
Evaluacion de gestion presidente,Equipos,,2013,4,,2013-02-01,Frente Amplio,FA,,Mujica,Desaprueba,1,35
Evaluacion de gestion presidente,Equipos,,2013,4,,2013-02-01,Frente Amplio,FA,,Mujica,No sabe o no contesta,0,2
Intencion de voto,Factum,Nacional,2012,,2014,2012-12-30,Blanco o anulado,B/A,,,,,8
Intencion de voto,Factum,Nacional,2012,,2014,2012-12-30,Frente Amplio,FA,,,,,42
Intencion de voto,Factum,Nacional,2012,,2014,2012-12-30,No sabe o no contesta,NS/NC,,,,,8
Intencion de voto,Factum,Nacional,2012,,2014,2012-12-30,Partido Colorado,PC,,,,,16
Intencion de voto,Factum,Nacional,2012,,2014,2012-12-30,Partido Independiente,PI,,,,,2
Intencion de voto,Factum,Nacional,2012,,2014,2012-12-30,Partido Nacional,PN,,,,,24
Evaluacion de gestion presidente,Cifra,,2012,3,,2012-12-06,Frente Amplio,FA,,Mujica,Aprueba,3,40
Evaluacion de gestion presidente,Cifra,,2012,3,,2012-12-06,Frente Amplio,FA,,Mujica,Desaprueba,1,35
Evaluacion de gestion presidente,Cifra,,2012,3,,2012-12-06,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,25
Intencion de voto,Cifra,Nacional,2012,,2014,2012-12-06,Frente Amplio,FA,,,,,42
Intencion de voto,Cifra,Nacional,2012,,2014,2012-12-06,"Indecisos, blanco y anulado",I/B/A,,,,,17
Intencion de voto,Cifra,Nacional,2012,,2014,2012-12-06,Partido Colorado,PC,,,,,17
Intencion de voto,Cifra,Nacional,2012,,2014,2012-12-06,Partido Independiente,PI,,,,,2
Intencion de voto,Cifra,Nacional,2012,,2014,2012-12-06,Partido Nacional,PN,,,,,22
Evaluacion de gestion presidente,Equipos,,2012,3,,2012-12-01,Frente Amplio,FA,,Mujica,Aprueba,3,41
Evaluacion de gestion presidente,Equipos,,2012,3,,2012-12-01,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,20
Evaluacion de gestion presidente,Equipos,,2012,3,,2012-12-01,Frente Amplio,FA,,Mujica,Desaprueba,1,36
Evaluacion de gestion presidente,Equipos,,2012,3,,2012-12-01,Frente Amplio,FA,,Mujica,No sabe o no contesta,0,3
Intencion de voto,Equipos,Nacional,2012,,2014,2012-12-01,Blanco o anulado,B/A,,,,,2
Intencion de voto,Equipos,Nacional,2012,,2014,2012-12-01,Frente Amplio,FA,,,,,41
Intencion de voto,Equipos,Nacional,2012,,2014,2012-12-01,No sabe o no contesta,NS/NC,,,,,17
Intencion de voto,Equipos,Nacional,2012,,2014,2012-12-01,Otros partidos,OtrosP,,,,,1
Intencion de voto,Equipos,Nacional,2012,,2014,2012-12-01,Partido Colorado,PC,,,,,14
Intencion de voto,Equipos,Nacional,2012,,2014,2012-12-01,Partido Independiente,PI,,,,,2
Intencion de voto,Equipos,Nacional,2012,,2014,2012-12-01,Partido Nacional,PN,,,,,22
Evaluacion de gestion presidente,Cifra,,2012,3,,2012-11-04,Frente Amplio,FA,,Mujica,Aprueba,3,36
Evaluacion de gestion presidente,Cifra,,2012,3,,2012-11-04,Frente Amplio,FA,,Mujica,Desaprueba,1,38
Evaluacion de gestion presidente,Cifra,,2012,3,,2012-11-04,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,26
Intencion de voto,Cifra,Nacional,2012,,2014,2012-11-04,Frente Amplio,FA,,,,,36
Intencion de voto,Cifra,Nacional,2012,,2014,2012-11-04,"Indecisos, blanco y anulado",I/B/A,,,,,24
Intencion de voto,Cifra,Nacional,2012,,2014,2012-11-04,Partido Colorado,PC,,,,,17
Intencion de voto,Cifra,Nacional,2012,,2014,2012-11-04,Partido Independiente,PI,,,,,3
Intencion de voto,Cifra,Nacional,2012,,2014,2012-11-04,Partido Nacional,PN,,,,,20
Evaluacion de gestion presidente,Equipos,,2012,3,,2012-10-01,Frente Amplio,FA,,Mujica,Aprueba,3,40
Evaluacion de gestion presidente,Equipos,,2012,3,,2012-10-01,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,26
Evaluacion de gestion presidente,Equipos,,2012,3,,2012-10-01,Frente Amplio,FA,,Mujica,Desaprueba,1,34
Evaluacion de gestion presidente,Equipos,,2012,3,,2012-10-01,Frente Amplio,FA,,Mujica,No sabe o no contesta,0,1
Intencion de voto,Factum,Nacional,2012,,2014,2012-09-30,Blanco o anulado,B/A,,,,,8
Intencion de voto,Factum,Nacional,2012,,2014,2012-09-30,Frente Amplio,FA,,,,,42
Intencion de voto,Factum,Nacional,2012,,2014,2012-09-30,No sabe o no contesta,NS/NC,,,,,7
Intencion de voto,Factum,Nacional,2012,,2014,2012-09-30,Partido Colorado,PC,,,,,16
Intencion de voto,Factum,Nacional,2012,,2014,2012-09-30,Partido Independiente,PI,,,,,2
Intencion de voto,Factum,Nacional,2012,,2014,2012-09-30,Partido Nacional,PN,,,,,24
Evaluacion de gestion presidente,Cifra,,2012,3,,2012-09-10,Frente Amplio,FA,,Mujica,Aprueba,3,36
Evaluacion de gestion presidente,Cifra,,2012,3,,2012-09-10,Frente Amplio,FA,,Mujica,Desaprueba,1,42
Evaluacion de gestion presidente,Cifra,,2012,3,,2012-09-10,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,22
Intencion de voto,Cifra,Nacional,2012,,2014,2012-09-10,Frente Amplio,FA,,,,,36
Intencion de voto,Cifra,Nacional,2012,,2014,2012-09-10,"Indecisos, blanco y anulado",I/B/A,,,,,25
Intencion de voto,Cifra,Nacional,2012,,2014,2012-09-10,Partido Colorado,PC,,,,,17
Intencion de voto,Cifra,Nacional,2012,,2014,2012-09-10,Partido Independiente,PI,,,,,1
Intencion de voto,Cifra,Nacional,2012,,2014,2012-09-10,Partido Nacional,PN,,,,,21
Evaluacion de gestion presidente,Equipos,,2012,3,,2012-08-01,Frente Amplio,FA,,Mujica,Aprueba,3,36
Evaluacion de gestion presidente,Equipos,,2012,3,,2012-08-01,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,27
Evaluacion de gestion presidente,Equipos,,2012,3,,2012-08-01,Frente Amplio,FA,,Mujica,Desaprueba,1,36
Evaluacion de gestion presidente,Equipos,,2012,3,,2012-08-01,Frente Amplio,FA,,Mujica,No sabe o no contesta,0,1
Evaluacion de gestion presidente,Equipos,,2012,3,,2012-07-16,Frente Amplio,FA,,Mujica,Aprueba,3,39
Evaluacion de gestion presidente,Equipos,,2012,3,,2012-07-16,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,28
Evaluacion de gestion presidente,Equipos,,2012,3,,2012-07-16,Frente Amplio,FA,,Mujica,Desaprueba,1,33
Evaluacion de gestion presidente,Cifra,,2012,3,,2012-07-08,Frente Amplio,FA,,Mujica,Aprueba,3,40
Evaluacion de gestion presidente,Cifra,,2012,3,,2012-07-08,Frente Amplio,FA,,Mujica,Desaprueba,1,39
Evaluacion de gestion presidente,Cifra,,2012,3,,2012-07-08,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,22
Intencion de voto,Cifra,Nacional,2012,,2014,2012-07-01,Frente Amplio,FA,,,,,37
Intencion de voto,Cifra,Nacional,2012,,2014,2012-07-01,"Indecisos, blanco y anulado",I/B/A,,,,,28
Intencion de voto,Cifra,Nacional,2012,,2014,2012-07-01,Partido Colorado,PC,,,,,14
Intencion de voto,Cifra,Nacional,2012,,2014,2012-07-01,Partido Independiente,PI,,,,,2
Intencion de voto,Cifra,Nacional,2012,,2014,2012-07-01,Partido Nacional,PN,,,,,19
Intencion de voto,Factum,Nacional,2012,,2014,2012-06-30,Blanco o anulado,B/A,,,,,10
Intencion de voto,Factum,Nacional,2012,,2014,2012-06-30,Frente Amplio,FA,,,,,41
Intencion de voto,Factum,Nacional,2012,,2014,2012-06-30,No sabe o no contesta,NS/NC,,,,,12
Intencion de voto,Factum,Nacional,2012,,2014,2012-06-30,Partido Colorado,PC,,,,,15
Intencion de voto,Factum,Nacional,2012,,2014,2012-06-30,Partido Independiente,PI,,,,,2
Intencion de voto,Factum,Nacional,2012,,2014,2012-06-30,Partido Nacional,PN,,,,,20
Evaluacion de gestion presidente,Radar,,2012,3,,2012-06-20,Frente Amplio,FA,,Mujica,Baja,1,30
Evaluacion de gestion presidente,Radar,,2012,3,,2012-06-20,Frente Amplio,FA,,Mujica,Media,2,39
Evaluacion de gestion presidente,Radar,,2012,3,,2012-06-20,Frente Amplio,FA,,Mujica,Alta,3,28
Evaluacion de gestion presidente,Radar,,2012,3,,2012-06-20,Frente Amplio,FA,,Mujica,No sabe o no contesta,0,3
Intencion de voto,Radar,Nacional,2012,,2014,2012-06-20,Frente Amplio,FA,,,,,40
Intencion de voto,Radar,Nacional,2012,,2014,2012-06-20,Partido Nacional,PN,,,,,21
Intencion de voto,Radar,Nacional,2012,,2014,2012-06-20,Partido Colorado,PC,,,,,14
Intencion de voto,Radar,Nacional,2012,,2014,2012-06-20,Partido Independiente,PI,,,,,2
Intencion de voto,Radar,Nacional,2012,,2014,2012-06-20,Unidad Popular,UP,,,,,1
Intencion de voto,Radar,Nacional,2012,,2014,2012-06-20,No sabe o no contesta,NS/NC,,,,,13
Intencion de voto,Radar,Nacional,2012,,2014,2012-06-20,Blanco o anulado,B/A,,,,,10
Evaluacion de gestion presidente,Cifra,,2012,3,,2012-05-13,Frente Amplio,FA,,Mujica,Aprueba,3,45
Evaluacion de gestion presidente,Cifra,,2012,3,,2012-05-13,Frente Amplio,FA,,Mujica,Desaprueba,1,30
Evaluacion de gestion presidente,Cifra,,2012,3,,2012-05-13,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,25
Intencion de voto,Equipos,Nacional,2012,,2014,2012-04-01,Blanco o anulado,B/A,,,,,3.2340268718287
Intencion de voto,Equipos,Nacional,2012,,2014,2012-04-01,Frente Amplio,FA,,,,,42.4976112067434
Intencion de voto,Equipos,Nacional,2012,,2014,2012-04-01,No sabe o no contesta,NS/NC,,,,,13
Intencion de voto,Equipos,Nacional,2012,,2014,2012-04-01,Otros partidos,OtrosP,,,,,0.45046404244622
Intencion de voto,Equipos,Nacional,2012,,2014,2012-04-01,Partido Colorado,PC,,,,,16.7011307096811
Intencion de voto,Equipos,Nacional,2012,,2014,2012-04-01,Partido Independiente,PI,,,,,1.89886120692092
Intencion de voto,Equipos,Nacional,2012,,2014,2012-04-01,Partido Nacional,PN,,,,,22.1742577444706
Intencion de voto,Factum,Nacional,2012,,2014,2012-03-30,Blanco o anulado,B/A,,,,,9
